"season","month","weekday","hour","isweekday","isholiday","weathertype","temperature","humidity","windspeed","count"
3,9,7,14,0,0,1,29.52,30,19.0012,8.24303139248184
3,9,7,15,0,0,1,29.52,32,16.9979,8.43439089474202
3,9,7,16,0,0,1,27.88,36,19.0012,8.45334695932389
3,9,7,17,0,0,1,28.7,37,16.9979,8.33805888185373
3,9,7,18,0,0,1,27.06,36,16.9979,7.87484117708152
3,9,7,19,0,0,1,27.06,36,16.9979,7.575742281323
3,9,7,20,0,0,1,25.42,41,19.0012,6.80413670283214
3,9,7,21,0,0,1,24.6,46,15.0013,5.6660523286674
3,9,7,22,0,0,1,23.78,49,16.9979,5.50096141884692
3,9,7,23,0,0,1,22.96,52,19.0012,4.25503885654418
3,9,1,0,1,0,1,22.96,52,19.0012,3.10700905689662
3,9,1,1,1,0,1,22.14,60,12.998,2.16417655412005
3,9,1,2,1,0,1,22.14,60,23.9994,2.10618056274587
3,9,1,3,1,0,1,21.32,68,19.0012,1.77201595150857
3,9,1,4,1,0,1,21.32,68,19.0012,1.06731624252221
3,9,1,5,1,0,1,20.5,72,16.9979,3.07561406137541
3,9,1,6,1,0,1,20.5,72,8.9981,5.40904726329368
3,9,1,7,1,0,1,21.32,68,15.0013,7.32666211284249
3,9,1,8,1,0,1,22.96,60,19.0012,8.56134975781265
3,9,1,9,1,0,1,24.6,53,19.9995,6.83528607244151
3,9,1,10,1,0,1,25.42,50,19.0012,5.70341538841587
3,9,1,11,1,0,1,25.42,43,19.9995,5.93418423984539
3,9,1,12,1,0,1,26.24,44,26.0027,6.64991471653099
3,9,1,13,1,0,1,26.24,38,15.0013,6.58993990960678
3,9,1,14,1,0,1,27.06,36,19.0012,6.70221811679926
3,9,1,15,1,0,1,27.06,31,26.0027,6.74084771513126
3,9,1,16,1,0,1,27.06,34,22.0028,7.53636710075884
3,9,1,17,1,0,1,27.06,34,22.0028,9.04511552647395
3,9,1,18,1,0,1,25.42,35,19.9995,9.34494885493357
3,9,1,19,1,0,1,25.42,38,19.9995,8.18638019325639
3,9,1,20,1,0,1,24.6,40,12.998,7.0098826648983
3,9,1,21,1,0,1,22.96,49,11.0014,6.32206939610014
3,9,1,22,1,0,1,22.14,52,8.9981,5.18046875652202
3,9,2,0,1,0,1,21.32,59,7.0015,2.80100970155622
3,9,2,2,1,0,1,19.68,77,11.0014,1.19902474051623
3,9,2,3,1,0,1,19.68,67,8.9981,1.42260851646908
3,9,2,4,1,0,1,19.68,72,7.0015,1.51988224454455
3,9,2,5,1,0,1,18.86,72,6.0032,3.19793014053082
3,9,2,6,1,0,1,18.86,77,7.0015,5.71267336264521
3,9,2,7,1,0,1,20.5,72,7.0015,8.03202965716156
3,9,2,8,1,0,1,22.14,68,6.0032,8.63398613116423
3,9,2,11,1,0,1,26.24,33,6.0032,6.02614077977085
3,9,2,13,1,0,1,27.06,29,6.0032,6.6234105525366
3,9,2,14,1,0,1,27.88,30,6.0032,6.09112239830003
3,9,2,15,1,0,1,28.7,28,7.0015,6.61006817162619
3,9,2,16,1,0,1,28.7,28,8.9981,7.76581736901979
3,9,2,18,1,0,1,26.24,36,11.0014,9.06436494413461
3,9,2,19,1,0,1,25.42,41,12.998,8.03202965716156
3,9,2,20,1,0,1,23.78,56,8.9981,7.39982142239131
3,9,2,21,1,0,1,22.96,60,7.0015,6.50107425486998
3,9,2,22,1,0,1,22.96,64,7.0015,5.75847997595484
3,9,2,23,1,0,1,22.14,68,7.0015,4.5280140553826
3,9,3,0,1,0,1,21.32,72,7.0015,3.33979413194887
3,9,3,1,1,0,1,21.32,72,7.0015,2.32519332155321
3,9,3,2,1,0,1,21.32,72,6.0032,1.69353895937081
3,9,3,3,1,0,1,20.5,77,6.0032,1.31638990309835
3,9,3,4,1,0,1,20.5,72,6.0032,1.06731624252221
3,9,3,5,1,0,1,20.5,72,6.0032,3.31230536000468
3,9,3,6,1,0,1,20.5,72,6.0032,5.65662737517647
3,9,3,8,1,0,1,22.96,64,7.0015,8.70519370875494
3,9,3,9,1,0,1,24.6,64,8.9981,6.6234105525366
3,9,3,10,1,0,1,25.42,61,8.9981,5.65662737517647
3,9,3,11,1,0,1,27.06,50,12.998,5.89995484368581
3,9,3,12,1,0,1,27.88,36,8.9981,6.77898189626323
3,9,3,13,1,0,1,28.7,34,8.9981,6.58993990960678
3,9,3,14,1,0,1,28.7,37,11.0014,6.26986152358198
3,9,3,15,1,0,1,29.52,37,8.9981,6.55608141950457
3,9,3,16,1,0,1,29.52,37,11.0014,7.63873009406023
3,9,3,17,1,0,1,28.7,41,19.9995,9.21493198504467
3,9,3,18,1,0,1,27.06,44,16.9979,9.3716149561073
3,9,3,19,1,0,1,26.24,50,12.998,8.19452998979317
3,9,3,20,1,0,1,25.42,57,8.9981,7.44598311427878
3,9,3,21,1,0,1,24.6,60,8.9981,6.4731736652007
3,9,3,22,1,0,1,22.96,64,6.0032,5.72189876702789
3,9,3,23,1,0,1,22.96,68,7.0015,4.78451904170522
3,9,4,0,1,0,1,22.96,73,6.0032,3.54600969185393
3,9,4,1,1,0,1,22.14,77,6.0032,2.64430559154906
3,9,4,9,1,0,1,24.6,64,6.0032,6.68922886157265
3,9,4,10,1,0,1,26.24,61,6.0032,5.72189876702789
3,9,4,11,1,0,1,27.06,50,11.0014,6.08308337637213
3,9,4,12,1,0,1,27.88,44,7.0015,6.40939047780063
3,9,4,14,1,0,1,29.52,39,8.9981,6.23958791038409
3,9,4,15,1,0,1,29.52,42,7.0015,6.77898189626323
3,9,4,16,1,0,1,29.52,39,6.0032,7.55118872790164
3,9,4,17,1,0,1,29.52,42,12.998,9.08669899891857
3,9,4,18,1,0,1,27.88,57,16.9979,8.98349991698222
3,9,4,19,1,0,1,26.24,65,8.9981,8.34975842993959
3,9,4,20,1,0,1,25.42,69,7.0015,7.41013718511121
3,9,4,21,1,0,1,25.42,65,7.0015,6.54926224719321
3,9,4,22,1,0,1,24.6,69,8.9981,6.05882418426854
3,9,4,23,1,0,1,23.78,73,7.0015,5.3028225381991
3,9,5,0,1,0,1,22.96,73,6.0032,4.1676662161555
3,9,5,1,1,0,1,22.96,73,6.0032,3.10700905689662
3,9,5,8,1,0,2,24.6,78,11.0014,8.6910633526747
3,9,5,9,1,0,2,25.42,78,11.0014,6.74723741238239
3,9,5,11,1,0,2,27.88,61,7.0015,6.28487693457859
3,9,5,12,1,0,2,28.7,54,12.998,7.11909573835987
3,9,5,13,1,0,2,28.7,54,12.998,7.11344291678487
3,9,5,14,1,0,2,29.52,45,11.0014,6.89663389176728
3,9,5,15,1,0,2,29.52,48,8.9981,6.87224425172217
3,9,5,17,1,0,1,29.52,51,12.998,9.11837736644745
3,9,5,18,1,0,1,29.52,45,15.0013,8.83677786971725
3,9,5,19,1,0,1,27.88,57,11.0014,7.95870958550454
3,9,5,20,1,0,1,27.06,61,7.0015,7.09072794757402
3,9,5,21,1,0,1,26.24,73,15.0013,6.51492418839469
3,9,5,22,1,0,1,25.42,83,12.998,5.87399359686728
3,9,5,23,1,0,1,25.42,78,6.0032,5.56044456222351
3,9,6,0,0,0,1,24.6,83,7.0015,5.67544332347308
3,9,6,2,0,0,1,23.78,78,7.0015,4.27208872664615
3,9,6,3,0,0,1,24.6,73,16.9979,2.97782371751616
3,9,6,4,0,0,2,24.6,69,23.9994,1.19902474051623
3,9,6,5,0,0,1,23.78,60,35.0008,2.04565907701362
3,9,6,6,0,0,1,22.14,49,27.9993,2.83791886279778
3,9,6,7,0,0,1,22.14,52,19.0012,3.90141856544042
3,9,6,8,0,0,1,22.96,49,27.9993,5.72189876702789
3,9,6,9,0,0,1,24.6,43,27.9993,6.71515062760679
3,9,6,10,0,0,1,25.42,41,26.0027,7.30012032651525
3,9,6,11,0,0,1,26.24,38,26.0027,8.16181517397538
3,9,6,12,0,0,1,27.06,36,23.9994,8.47220258190258
3,9,6,13,0,0,1,27.88,36,12.998,8.46467230617527
3,9,6,14,0,0,1,27.88,34,22.0028,8.50589352338088
3,9,6,15,0,0,2,27.88,34,19.0012,8.2710152047671
3,9,6,16,0,0,2,27.06,36,15.0013,8.75074300473227
3,9,6,17,0,0,2,27.06,36,16.9979,8.55767921770853
3,9,6,18,0,0,2,26.24,36,19.0012,8.1079842296578
3,9,6,19,0,0,1,25.42,41,11.0014,7.48646639628975
3,9,6,20,0,0,1,24.6,43,6.0032,6.63669252195901
3,9,6,21,0,0,1,22.96,52,7.0015,6.40221505692947
3,9,7,7,0,0,1,20.5,77,7.0015,3.86036277165321
3,9,7,8,0,0,1,22.14,64,11.0014,4.79795648306467
3,9,7,9,0,0,1,23.78,60,8.9981,6.40221505692947
3,9,7,10,0,0,1,25.42,50,7.0015,7.54625569646464
3,9,7,11,0,0,1,26.24,47,11.0014,7.87036869859066
3,9,7,12,0,0,1,27.06,44,11.0014,8.27896958592147
3,9,7,13,0,0,1,26.24,41,11.0014,8.42678006332132
3,9,7,14,0,0,1,27.06,39,8.9981,8.19452998979317
3,9,7,15,0,0,1,26.24,41,11.0014,7.86140583619021
3,9,7,16,0,0,1,26.24,44,11.0014,8.03202965716156
3,9,7,18,0,0,1,25.42,50,11.0014,7.50151757831554
3,9,7,19,0,0,1,25.42,50,8.9981,7.08502306099224
3,9,7,20,0,0,1,24.6,53,7.0015,6.59666473185927
3,9,7,21,0,0,1,24.6,56,7.0015,5.5209431541225
3,9,7,22,0,0,1,22.96,68,6.0032,4.78451904170522
3,9,7,23,0,0,1,22.14,68,7.0015,4.28900321384896
3,9,1,0,1,0,1,22.14,68,11.0014,3.22722043014058
3,9,1,1,1,0,1,21.32,72,6.0032,2.32519332155321
3,9,1,3,1,0,1,20.5,77,6.0032,1.31638990309835
3,9,1,5,1,0,1,19.68,82,6.0032,3.22722043014058
3,9,1,8,1,0,1,22.14,77,6.0032,8.38462593058498
3,9,1,9,1,0,1,23.78,68,8.9981,6.42368755876248
3,9,1,10,1,0,2,25.42,65,12.998,5.62814585361899
3,9,1,11,1,0,2,25.42,69,15.0013,6.06693443282524
3,9,1,12,1,0,2,25.42,69,12.998,6.39502157501787
3,9,1,13,1,0,1,26.24,65,16.9979,6.7215957845537
3,9,1,14,1,0,2,26.24,65,16.9979,6.64991471653099
3,9,1,15,1,0,2,26.24,65,16.9979,6.68922886157265
3,9,1,16,1,0,2,26.24,69,16.9979,7.35822205516084
3,9,1,17,1,0,2,26.24,65,15.0013,8.95065860049034
3,9,1,18,1,0,2,25.42,73,11.0014,8.71926949205417
3,9,1,19,1,0,2,25.42,73,7.0015,7.52644828205813
3,9,1,20,1,0,2,25.42,73,8.9981,6.70221811679926
3,9,1,21,1,0,3,25.42,83,15.0013,5.90855309483276
3,9,1,22,1,0,3,25.42,83,16.9979,4.81131620430856
3,9,1,23,1,0,3,24.6,94,16.9979,3.83951311381768
3,9,2,0,1,0,3,24.6,94,16.9979,1.84594369330979
3,9,2,1,1,0,3,24.6,94,12.998,1.06731624252221
3,9,2,2,1,0,3,24.6,94,12.998,0.916335003091897
3,9,2,3,1,0,2,25.42,94,19.0012,1.19902474051623
3,9,2,4,1,0,2,25.42,94,23.9994,1.31638990309835
3,9,2,5,1,0,2,26.24,89,22.0028,3.31230536000468
3,9,2,6,1,0,2,26.24,89,22.0028,5.27005115404834
3,9,2,7,1,0,2,26.24,89,30.0026,6.80413670283214
3,9,2,8,1,0,2,27.06,83,36.9974,8.34196305231139
3,9,2,9,1,0,2,27.06,83,39.0007,6.38057999982579
3,9,2,10,1,0,3,27.88,79,43.0006,5.1918471795308
3,9,2,11,1,0,2,27.88,79,43.0006,5.08747188924512
3,9,2,12,1,0,3,27.88,83,30.0026,4.18543306966654
3,9,2,13,1,0,2,28.7,74,39.0007,4.6022403255315
3,9,2,14,1,0,3,24.6,94,31.0009,4.99073928471771
3,9,2,15,1,0,3,24.6,88,16.9979,2.94393197632047
3,9,2,16,1,0,3,24.6,88,19.9995,4.96593013930703
3,9,2,17,1,0,3,24.6,88,12.998,6.68922886157265
3,9,2,18,1,0,2,24.6,88,11.0014,6.29235473205232
3,9,2,19,1,0,2,24.6,88,19.9995,6.59666473185927
3,9,2,20,1,0,2,24.6,88,12.998,6.35877947624691
3,9,2,21,1,0,2,24.6,88,12.998,5.67544332347308
3,9,2,22,1,0,3,23.78,83,31.0009,5.08747188924512
3,9,2,23,1,0,2,22.96,83,15.0013,4.00053292065611
3,9,3,0,1,0,2,22.96,68,19.0012,2.55972190637099
3,9,3,1,1,0,2,22.14,68,16.9979,1.77201595150857
3,9,3,2,1,0,2,22.14,64,22.0028,0.737812803212854
3,9,3,3,1,0,2,21.32,63,16.9979,1.06731624252221
3,9,3,4,1,0,2,21.32,68,23.9994,1.6097976013647
3,9,3,5,1,0,2,21.32,68,19.0012,3.52145142734844
3,9,3,6,1,0,1,21.32,63,16.9979,5.3244320900404
3,9,3,7,1,0,1,21.32,63,15.0013,7.80711935180155
3,9,3,8,1,0,1,21.32,59,15.0013,8.79917040190084
3,9,3,9,1,0,1,22.14,60,16.9979,6.84147736043572
3,9,3,10,1,0,1,22.96,52,12.998,5.53087573997192
3,9,3,11,1,0,1,24.6,43,16.9979,6.02614077977085
3,9,3,12,1,0,1,24.6,43,16.9979,6.52182439197214
3,9,3,13,1,0,1,24.6,40,16.9979,6.35147534968209
3,9,3,14,1,0,1,25.42,38,16.9979,6.32944953191688
3,9,3,17,1,0,1,24.6,38,15.0013,9.09305595065899
3,9,3,18,1,0,1,23.78,40,19.0012,9.11206288783537
3,9,3,19,1,0,1,22.96,43,15.0013,8.09544134496615
3,9,3,20,1,0,1,21.32,48,11.0014,7.11909573835987
3,9,3,21,1,0,1,20.5,59,11.0014,6.75997580253178
3,9,3,22,1,0,1,20.5,63,6.0032,5.87399359686728
3,9,3,23,1,0,1,19.68,67,6.0032,4.729970381243
4,10,1,0,1,0,1,18.86,72,7.0015,3.22722043014058
4,10,1,1,1,0,1,18.04,77,6.0032,2.16417655412005
4,10,1,4,1,0,1,17.22,82,7.0015,1.6097976013647
4,10,1,6,1,0,1,18.04,77,7.0015,5.13441614676533
4,10,1,7,1,0,1,18.04,77,11.0014,7.51151291011456
4,10,1,8,1,0,2,18.86,77,7.0015,8.75422339951434
4,10,1,12,1,0,2,24.6,43,11.0014,6.58993990960678
4,10,1,13,1,0,2,24.6,43,11.0014,6.46615614557559
4,10,1,14,1,0,2,24.6,43,7.0015,6.00136888716624
4,10,1,15,1,0,2,25.42,43,8.9981,6.6300590486453
4,10,1,16,1,0,2,25.42,46,16.9979,7.38947228353406
4,10,1,17,1,0,3,22.96,60,16.9979,8.99655606458335
4,10,1,18,1,0,3,22.96,64,7.0015,8.1038083494906
4,10,1,19,1,0,2,22.14,68,7.0015,7.67215170706748
4,10,1,21,1,0,2,22.14,73,8.9981,5.77658194448653
4,10,1,22,1,0,3,22.14,77,6.0032,5.67544332347308
4,10,2,1,1,0,2,22.14,77,7.0015,1.69353895937081
4,10,2,2,1,0,2,22.14,77,7.0015,0.516001858451871
4,10,2,3,1,0,2,22.14,88,12.998,1.06731624252221
4,10,2,4,1,0,2,22.96,83,6.0032,1.6097976013647
4,10,2,5,1,0,2,22.96,83,8.9981,3.16814505115212
4,10,2,6,1,0,3,23.78,83,7.0015,5.39862518730821
4,10,2,7,1,0,3,23.78,83,7.0015,6.13096939213101
4,10,2,9,1,0,3,23.78,88,8.9981,4.14974736406076
4,10,2,10,1,0,3,23.78,88,8.9981,3.22722043014058
4,10,2,11,1,0,3,23.78,94,8.9981,4.37162964206895
4,10,2,12,1,0,2,24.6,88,12.998,4.45121674439659
4,10,2,13,1,0,2,24.6,88,8.9981,5.12276524518129
4,10,2,14,1,0,3,24.6,88,8.9981,5.22566839251231
4,10,2,15,1,0,3,25.42,83,8.9981,5.69412457380456
4,10,2,16,1,0,3,25.42,88,8.9981,6.91479797888232
4,10,2,17,1,0,3,25.42,88,7.0015,8.50589352338088
4,10,2,18,1,0,3,25.42,94,6.0032,8.40001282067049
4,10,2,20,1,0,3,25.42,94,8.9981,6.4731736652007
4,10,2,21,1,0,3,25.42,94,7.0015,6.35147534968209
4,10,2,22,1,0,2,25.42,94,7.0015,5.96798479664004
4,10,3,5,1,0,2,25.42,94,7.0015,2.87401570364733
4,10,3,6,1,0,2,24.6,94,8.9981,5.37765050686257
4,10,3,7,1,0,2,24.6,94,12.998,7.66739794392554
4,10,3,8,1,0,2,25.42,88,7.0015,8.84017777842884
4,10,3,9,1,0,2,25.42,83,12.998,6.84147736043572
4,10,3,10,1,0,1,27.06,78,11.0014,5.35649892243496
4,10,3,11,1,0,1,27.06,78,11.0014,5.88267530444253
4,10,3,12,1,0,2,28.7,70,7.0015,6.81663528671761
4,10,3,13,1,0,2,28.7,74,7.0015,6.27737923989412
4,10,3,14,1,0,2,29.52,70,11.0014,6.05882418426854
4,10,3,15,1,0,2,29.52,62,11.0014,6.56288465182486
4,10,4,5,1,0,3,26.24,89,7.0015,3.04363583289252
4,10,4,6,1,0,3,25.42,94,6.0032,4.86399845329019
4,10,4,7,1,0,2,26.24,89,6.0032,7.0157283408659
4,10,4,9,1,0,2,26.24,89,12.998,6.82286509775289
4,10,4,10,1,0,2,27.06,83,8.9981,5.37765050686257
4,10,4,11,1,0,2,28.7,70,7.0015,5.74025293101031
4,10,4,12,1,0,2,29.52,54,12.998,6.34415239299822
4,10,4,13,1,0,2,29.52,58,22.0028,6.38780992525319
4,10,4,14,1,0,1,28.7,61,16.9979,6.1858083700368
4,10,4,15,1,0,1,29.52,54,19.0012,6.60337412498623
4,10,4,16,1,0,1,28.7,54,19.0012,7.58063085451296
4,10,4,17,1,0,1,28.7,51,15.0013,9.14039550581439
4,10,4,18,1,0,1,27.06,57,7.0015,9.09623041855893
4,10,4,19,1,0,1,27.06,57,7.0015,7.75656910958947
4,10,4,20,1,0,1,26.24,65,7.0015,7.29478517199318
4,10,4,22,1,0,1,26.24,47,8.9981,5.89995484368581
4,10,4,23,1,0,1,24.6,56,6.0032,5.13441614676533
4,10,5,1,1,0,1,22.14,68,7.0015,3.25603474882648
4,10,5,2,1,0,1,22.14,73,6.0032,1.69353895937081
4,10,5,7,1,0,1,21.32,83,7.0015,7.22459457548228
4,10,5,9,1,0,1,24.6,60,6.0032,6.97457230099368
4,10,5,11,1,0,1,28.7,48,12.998,6.45912148336399
4,10,5,12,1,0,1,29.52,42,11.0014,7.43578221098953
4,10,5,14,1,0,1,30.34,37,15.0013,7.06784492862071
4,10,5,15,1,0,1,29.52,39,16.9979,7.44598311427878
4,10,5,17,1,0,1,28.7,42,11.0014,9.13725787719379
4,10,5,18,1,0,1,26.24,57,8.9981,8.67332290519207
4,10,5,19,1,0,1,25.42,73,11.0014,7.59525276384677
4,10,5,20,1,0,1,24.6,78,8.9981,6.90270069614664
4,10,5,21,1,0,1,24.6,69,15.0013,6.1858083700368
4,10,5,22,1,0,1,24.6,73,19.0012,6.16243852156586
4,10,5,23,1,0,1,23.78,78,15.0013,5.3136507940763
4,10,6,0,0,0,1,22.96,83,11.0014,5.5209431541225
4,10,6,1,0,0,1,22.96,83,16.9979,4.96593013930703
4,10,6,2,0,0,1,22.96,78,12.998,3.94164990581534
4,10,6,3,0,0,1,22.14,77,15.0013,3.52145142734844
4,10,6,4,0,0,1,22.14,83,16.9979,1.69353895937081
4,10,6,5,0,0,1,22.14,83,12.998,1.6097976013647
4,10,6,6,0,0,1,22.14,88,16.9979,2.72457395242482
4,10,6,7,0,0,1,22.14,83,19.9995,4.11344124328261
4,10,6,8,0,0,1,22.96,83,12.998,5.6660523286674
4,10,6,9,0,0,1,24.6,73,12.998,7.03900034763242
4,10,6,10,0,0,1,25.42,69,19.0012,7.7796416937983
4,10,6,11,0,0,1,26.24,65,16.9979,8.24303139248184
4,10,6,12,0,0,1,28.7,54,7.0015,8.60872934996092
4,10,6,13,0,0,2,26.24,57,35.0008,8.48721559408674
4,10,6,14,0,0,2,24.6,56,27.9993,7.94560483350122
4,10,6,15,0,0,1,24.6,46,27.9993,8.13293370515843
4,10,6,16,0,0,1,24.6,43,35.0008,8.29086735895477
4,10,6,17,0,0,1,22.14,49,26.0027,8.09125019159398
4,10,6,18,0,0,1,21.32,48,27.9993,7.5708463636327
4,10,6,19,0,0,1,19.68,55,15.0013,6.70869142897006
4,10,6,20,0,0,1,19.68,55,16.9979,6.02614077977085
4,10,6,21,0,0,1,18.86,59,8.9981,5.74938221447843
4,10,6,22,0,0,1,18.04,62,8.9981,5.46052155434867
4,10,6,23,0,0,1,18.04,62,8.9981,5.39862518730821
4,10,7,0,0,0,1,18.04,62,11.0014,4.78451904170522
4,10,7,1,0,0,1,18.04,54,15.0013,4.5280140553826
4,10,7,2,0,0,1,17.22,62,8.9981,3.92163486748041
4,10,7,3,0,0,2,18.04,62,8.9981,2.37512942631115
4,10,7,4,0,0,2,18.04,54,16.9979,1.69353895937081
4,10,7,5,0,0,2,18.04,54,8.9981,1.6097976013647
4,10,7,6,0,0,2,18.04,54,12.998,2.4234376429417
4,10,7,7,0,0,3,17.22,58,11.0014,2.90934089044764
4,10,7,8,0,0,3,17.22,67,8.9981,3.664237552959
4,10,7,9,0,0,3,16.4,71,8.9981,4.14974736406076
4,10,7,10,0,0,2,17.22,67,12.998,5.46052155434867
4,10,7,11,0,0,2,17.22,71,7.0015,6.67618227545919
4,10,7,13,0,0,2,18.04,72,6.0032,6.56967203113016
4,10,7,15,0,0,3,17.22,77,8.9981,6.4731736652007
4,10,7,16,0,0,3,16.4,82,11.0014,6.65650359432253
4,10,7,17,0,0,3,16.4,82,15.0013,5.1575514272822
4,10,7,18,0,0,3,16.4,82,12.998,4.48225756262964
4,10,7,19,0,0,2,16.4,82,7.0015,4.6022403255315
4,10,7,20,0,0,1,16.4,82,8.9981,4.63125492909498
4,10,7,21,0,0,1,15.58,87,7.0015,4.58759115709705
4,10,7,22,0,0,1,15.58,87,8.9981,4.01978759074127
4,10,7,23,0,0,1,14.76,93,8.9981,4.0388625711096
4,10,1,0,0,1,1,15.58,76,19.0012,3.39355318287521
4,10,1,1,0,1,1,13.94,87,11.0014,2.97782371751616
4,10,1,2,0,1,1,13.94,81,12.998,1.98233848926916
4,10,1,3,0,1,1,13.94,81,7.0015,1.6097976013647
4,10,1,4,0,1,1,13.12,87,8.9981,1.31638990309835
4,10,1,5,0,1,1,13.94,76,15.0013,2.21988081021161
4,10,1,6,0,1,1,13.94,76,7.0015,3.5941866521041
4,10,1,7,0,1,2,13.94,76,11.0014,5.12276524518129
4,10,1,8,0,1,2,14.76,71,15.0013,7.05057061593662
4,10,1,9,0,1,2,15.58,66,11.0014,6.64991471653099
4,10,1,10,0,1,2,15.58,68,8.9981,6.41654794345961
4,10,1,11,0,1,2,16.4,62,6.0032,6.48715766582442
4,10,1,12,0,1,2,17.22,63,11.0014,6.70869142897006
4,10,1,13,0,1,2,17.22,62,12.998,7.09642233143139
4,10,1,14,0,1,2,17.22,58,7.0015,7.18060776609802
4,10,1,15,0,1,3,17.22,58,12.998,6.89055490280698
4,10,1,16,0,1,3,17.22,58,12.998,6.93285393097143
4,10,1,17,0,1,2,17.22,66,16.9979,7.58063085451296
4,10,1,18,0,1,2,17.22,66,19.0012,7.37388543860613
4,10,1,19,0,1,2,16.4,71,16.9979,6.89663389176728
4,10,1,20,0,1,3,16.4,71,15.0013,5.8565452382125
4,10,1,21,0,1,2,16.4,76,15.0013,5.08747188924512
4,10,1,22,0,1,3,16.4,76,16.9979,4.49761527922688
4,10,1,23,0,1,2,16.4,71,15.0013,3.81844184018853
4,10,2,0,1,0,2,15.58,82,15.0013,2.76324407725734
4,10,2,1,1,0,3,14.76,87,15.0013,1.84594369330979
4,10,2,2,1,0,3,14.76,87,16.9979,1.31638990309835
4,10,2,3,1,0,3,14.76,87,19.0012,0.737812803212854
4,10,2,4,1,0,3,14.76,87,11.0014,1.31638990309835
4,10,2,5,1,0,2,15.58,82,12.998,2.21988081021161
4,10,2,6,1,0,2,15.58,82,16.9979,4.99073928471771
4,10,2,7,1,0,1,15.58,83,16.9979,6.84147736043572
4,10,2,8,1,0,2,17.22,80,12.998,8.49843406248129
4,10,2,9,1,0,2,17.22,77,15.0013,6.9627109315682
4,10,2,10,1,0,2,18.04,75,15.0013,5.23683930794868
4,10,2,11,1,0,2,19.68,69,12.998,5.54076994036717
4,10,2,12,1,0,2,19.68,69,12.998,6.13096939213101
4,10,2,13,1,0,2,20.5,67,8.9981,5.95113733649157
4,10,2,14,1,0,2,22.14,64,12.998,6.00136888716624
4,10,2,15,1,0,2,21.32,63,11.0014,6.08308337637213
4,10,2,16,1,0,2,20.5,72,11.0014,7.20267840767574
4,10,2,17,1,0,2,21.32,68,11.0014,8.8299686378489
4,10,2,18,1,0,2,20.5,72,15.0013,8.75422339951434
4,10,2,19,1,0,2,20.5,72,11.0014,7.6626373022445
4,10,2,20,1,0,2,20.5,72,11.0014,6.82908200552515
4,10,2,21,1,0,2,19.68,77,8.9981,5.83898216791199
4,10,2,22,1,0,2,19.68,77,6.0032,5.21444643386346
4,10,2,23,1,0,2,19.68,77,6.0032,4.11344124328261
4,10,3,0,1,0,2,18.86,88,6.0032,2.83791886279778
4,10,3,4,1,0,2,18.86,88,7.0015,1.19902474051623
4,10,3,5,1,0,2,18.86,88,6.0032,3.07561406137541
4,10,3,6,1,0,2,18.86,88,6.0032,5.35649892243496
4,10,3,7,1,0,1,18.86,82,7.0015,7.62911823400301
4,10,3,8,1,0,1,20.5,77,11.0014,8.94074957050385
4,10,3,9,1,0,1,22.14,60,19.0012,6.86611594556573
4,10,3,10,1,0,1,22.96,52,19.9995,5.76754646912718
4,10,3,11,1,0,1,22.14,52,12.998,6.36606488568263
4,10,3,12,1,0,1,22.14,56,15.0013,7.0098826648983
4,10,3,14,1,0,1,24.6,40,11.0014,6.21666619065471
4,10,3,15,1,0,1,24.6,40,11.0014,6.56288465182486
4,10,3,16,1,0,1,24.6,40,15.0013,7.90155187331664
4,10,3,17,1,0,1,23.78,43,15.0013,9.28502281108936
4,10,3,18,1,0,2,22.96,49,11.0014,8.95725001865121
4,10,3,19,1,0,2,22.96,46,39.0007,7.90155187331664
4,10,3,20,1,0,1,21.32,48,32.9975,7.02156289789799
4,10,3,21,1,0,1,20.5,51,23.9994,6.20127995340704
4,10,3,22,1,0,1,18.86,55,19.9995,5.57996972641951
4,10,3,23,1,0,1,18.04,58,12.998,4.90274314402318
4,10,4,0,1,0,1,18.04,51,8.9981,3.13784513431974
4,10,4,1,1,0,1,18.04,47,12.998,1.69353895937081
4,10,4,2,1,0,1,17.22,50,8.9981,1.69353895937081
4,10,4,3,1,0,1,17.22,47,19.9995,0.737812803212854
4,10,4,4,1,0,1,16.4,50,16.9979,1.6097976013647
4,10,4,5,1,0,1,14.76,50,11.0014,3.13784513431974
4,10,4,6,1,0,1,14.76,50,11.0014,5.18046875652202
4,10,4,7,1,0,1,14.76,50,16.9979,7.48646639628975
4,10,4,8,1,0,1,15.58,46,26.0027,8.80260518219268
4,10,4,9,1,0,1,16.4,43,26.0027,6.79786780275548
4,10,4,10,1,0,1,18.04,41,23.9994,5.64716817405321
4,10,4,13,1,0,1,20.5,31,7.0015,6.36606488568263
4,10,4,14,1,0,1,21.32,32,6.0032,6.75361341868442
4,10,4,15,1,0,1,21.32,34,11.0014,7.39465104078177
4,10,4,16,1,0,1,20.5,36,8.9981,7.50151757831554
4,10,4,17,1,0,1,20.5,39,19.0012,8.90084749350844
4,10,4,18,1,0,1,18.86,44,11.0014,8.41915287768149
4,10,4,19,1,0,1,18.04,51,8.9981,8.60872934996092
4,10,4,20,1,0,1,17.22,62,11.0014,7.15279830777126
4,10,4,21,1,0,1,17.22,62,8.9981,6.13096939213101
4,10,4,22,1,0,1,16.4,66,11.0014,5.37765050686257
